"InstallKey","ComponentSerial","ComponentCode","TailNumber","BaseCode","LeadTimeFlightHours","IsFailure","RemovedDate","Alerted","AlertDate","AlertVibRatio","LeadTimeGivenFlightHours","LeadTimeGivenStressHours","TruePositive","ActionableTruePositive","LateTruePositive","FalsePositive","FalseNegative","TrueNegative"
"557","ROTOR-ASSY-00203","ROTOR-ASSY","MU-011","HIGHLND","18.0","0","4/3/2026 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"588","ROTOR-ASSY-00205","ROTOR-ASSY","MU-012","COASTAL","18.0","0","12/18/2024 12:00:00 AM","1","12/2/2024 12:00:00 AM","3.4670","11.3499","14.9422","0","0","0","1","0","0"
"589","ROTOR-ASSY-00206","ROTOR-ASSY","MU-012","COASTAL","18.0","1","8/25/2025 12:00:00 AM","1","6/25/2025 12:00:00 AM","3.4592","26.1167","30.8888","1","1","0","0","0","0"
"590","ROTOR-ASSY-00207","ROTOR-ASSY","MU-012","COASTAL","18.0","0","5/13/2026 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"592","ROTOR-ASSY-00209","ROTOR-ASSY","MU-012","COASTAL","18.0","0","12/18/2024 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"593","ROTOR-ASSY-00210","ROTOR-ASSY","MU-012","COASTAL","18.0","0","9/19/2025 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"594","ROTOR-ASSY-00211","ROTOR-ASSY","MU-012","COASTAL","18.0","1","5/13/2026 12:00:00 AM","1","3/30/2026 12:00:00 AM","3.5736","22.5500","27.1190","1","1","0","0","0","0"
"596","ROTOR-ASSY-00213","ROTOR-ASSY","MU-012","COASTAL","18.0","1","12/4/2024 12:00:00 AM","1","10/23/2024 12:00:00 AM","3.4374","21.9335","26.0252","1","1","0","0","0","0"
"597","ROTOR-ASSY-00214","ROTOR-ASSY","MU-012","COASTAL","18.0","0","9/3/2025 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"598","ROTOR-ASSY-00215","ROTOR-ASSY","MU-012","COASTAL","18.0","0","5/23/2026 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"600","ROTOR-ASSY-00217","ROTOR-ASSY","MU-012","COASTAL","18.0","0","12/18/2024 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"601","ROTOR-ASSY-00218","ROTOR-ASSY","MU-012","COASTAL","18.0","0","9/19/2025 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"602","ROTOR-ASSY-00219","ROTOR-ASSY","MU-012","COASTAL","18.0","1","4/21/2026 12:00:00 AM","1","3/2/2026 12:00:00 AM","3.4586","21.2833","27.7149","1","1","0","0","0","0"
"603","ROTOR-ASSY-00220","ROTOR-ASSY","MU-012","COASTAL","18.0","1","9/16/2026 12:00:00 AM","1","8/27/2026 12:00:00 AM","3.5659","16.9164","18.4138","1","0","1","0","0","0"
"629","ROTOR-ASSY-00222","ROTOR-ASSY","MU-013","HIGHLND","18.0","0","3/6/2025 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"630","ROTOR-ASSY-00223","ROTOR-ASSY","MU-013","HIGHLND","18.0","0","11/5/2025 12:00:00 AM","1","10/16/2025 12:00:00 AM","3.5335","16.9666","29.9422","0","0","0","1","0","0"
"632","ROTOR-ASSY-00225","ROTOR-ASSY","MU-013","HIGHLND","18.0","1","2/28/2025 12:00:00 AM","1","1/24/2025 12:00:00 AM","3.5080","26.7333","56.9208","1","1","0","0","0","0"
"633","ROTOR-ASSY-00226","ROTOR-ASSY","MU-013","HIGHLND","18.0","0","10/28/2025 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"635","ROTOR-ASSY-00228","ROTOR-ASSY","MU-013","HIGHLND","18.0","0","3/6/2025 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"636","ROTOR-ASSY-00229","ROTOR-ASSY","MU-013","HIGHLND","18.0","0","11/5/2025 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"638","ROTOR-ASSY-00231","ROTOR-ASSY","MU-013","HIGHLND","18.0","1","2/4/2025 12:00:00 AM","1","1/1/2025 12:00:00 AM","3.4139","24.9833","52.7547","1","1","0","0","0","0"
"639","ROTOR-ASSY-00232","ROTOR-ASSY","MU-013","HIGHLND","18.0","1","9/18/2025 12:00:00 AM","1","8/4/2025 12:00:00 AM","3.4253","24.2835","50.3780","1","1","0","0","0","0"
"675","ROTOR-ASSY-00234","ROTOR-ASSY","MU-014","PORT","18.0","1","10/31/2024 12:00:00 AM","1","10/16/2024 12:00:00 AM","3.7041","13.5667","28.9453","1","0","1","0","0","0"
"677","ROTOR-ASSY-00236","ROTOR-ASSY","MU-014","PORT","18.0","1","9/26/2025 12:00:00 AM","1","8/22/2025 12:00:00 AM","3.6077","23.6500","42.2226","1","1","0","0","0","0"
"678","ROTOR-ASSY-00237","ROTOR-ASSY","MU-014","PORT","18.0","0","5/28/2026 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"680","ROTOR-ASSY-00239","ROTOR-ASSY","MU-014","PORT","18.0","0","2/17/2025 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"681","ROTOR-ASSY-00240","ROTOR-ASSY","MU-014","PORT","18.0","0","9/23/2025 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"682","ROTOR-ASSY-00241","ROTOR-ASSY","MU-014","PORT","18.0","0","5/18/2026 12:00:00 AM","1","4/30/2026 12:00:00 AM","3.4707","17.3167","33.5069","0","0","0","1","0","0"
"684","ROTOR-ASSY-00243","ROTOR-ASSY","MU-014","PORT","18.0","1","2/17/2025 12:00:00 AM","1","1/18/2025 12:00:00 AM","3.5684","23.2333","51.7229","1","1","0","0","0","0"
"685","ROTOR-ASSY-00244","ROTOR-ASSY","MU-014","PORT","18.0","0","9/23/2025 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"686","ROTOR-ASSY-00245","ROTOR-ASSY","MU-014","PORT","18.0","1","3/4/2026 12:00:00 AM","1","1/22/2026 12:00:00 AM","3.4696","21.2000","39.7475","1","1","0","0","0","0"
"688","ROTOR-ASSY-00247","ROTOR-ASSY","MU-014","PORT","18.0","0","2/17/2025 12:00:00 AM","1","1/17/2025 12:00:00 AM","3.4717","24.5833","54.8496","0","0","0","1","0","0"
"689","ROTOR-ASSY-00248","ROTOR-ASSY","MU-014","PORT","18.0","0","9/23/2025 12:00:00 AM","1","8/25/2025 12:00:00 AM","3.5296","17.7166","31.2952","0","0","0","1","0","0"
"690","ROTOR-ASSY-00249","ROTOR-ASSY","MU-014","PORT","18.0","1","3/23/2026 12:00:00 AM","1","2/14/2026 12:00:00 AM","3.4700","20.7166","39.6242","1","1","0","0","0","0"
"691","ROTOR-ASSY-00250","ROTOR-ASSY","MU-014","PORT","18.0","1","5/13/2026 12:00:00 AM","0","","","","","0","0","0","0","1","0"
"692","ROTOR-ASSY-00251","ROTOR-ASSY","MU-014","PORT","18.0","1","8/17/2026 12:00:00 AM","1","7/18/2026 12:00:00 AM","3.4075","13.3833","26.1384","1","0","1","0","0","0"
"731","ROTOR-ASSY-00253","ROTOR-ASSY","MU-015","PORT","18.0","0","1/28/2025 12:00:00 AM","1","12/21/2024 12:00:00 AM","3.6519","18.7999","34.8933","0","0","0","1","0","0"
"732","ROTOR-ASSY-00254","ROTOR-ASSY","MU-015","PORT","18.0","0","9/1/2025 12:00:00 AM","1","8/20/2025 12:00:00 AM","3.5275","4.6334","10.1237","0","0","0","1","0","0"
"733","ROTOR-ASSY-00255","ROTOR-ASSY","MU-015","PORT","18.0","1","2/2/2026 12:00:00 AM","1","1/12/2026 12:00:00 AM","3.5081","17.6000","35.8058","1","0","1","0","0","0"
"734","ROTOR-ASSY-00256","ROTOR-ASSY","MU-015","PORT","18.0","0","9/7/2026 12:00:00 AM","1","7/27/2026 12:00:00 AM","3.5033","26.5000","49.5955","0","0","0","1","0","0"
"736","ROTOR-ASSY-00258","ROTOR-ASSY","MU-015","PORT","18.0","1","11/22/2024 12:00:00 AM","1","10/30/2024 12:00:00 AM","3.4495","19.8666","41.9486","1","1","0","0","0","0"
"737","ROTOR-ASSY-00259","ROTOR-ASSY","MU-015","PORT","18.0","0","7/4/2025 12:00:00 AM","1","6/14/2025 12:00:00 AM","3.4616","15.1666","32.7160","0","0","0","1","0","0"
"738","ROTOR-ASSY-00260","ROTOR-ASSY","MU-015","PORT","18.0","0","1/31/2026 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"739","ROTOR-ASSY-00261","ROTOR-ASSY","MU-015","PORT","18.0","1","6/20/2026 12:00:00 AM","1","5/27/2026 12:00:00 AM","3.4038","18.8832","34.0765","1","1","0","0","0","0"
"740","ROTOR-ASSY-00262","ROTOR-ASSY","MU-015","PORT","18.0","1","9/11/2026 12:00:00 AM","1","9/7/2026 12:00:00 AM","3.5281","5.7333","11.8527","1","0","1","0","0","0"
"742","ROTOR-ASSY-00264","ROTOR-ASSY","MU-015","PORT","18.0","0","1/28/2025 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"743","ROTOR-ASSY-00265","ROTOR-ASSY","MU-015","PORT","18.0","1","6/21/2025 12:00:00 AM","1","5/22/2025 12:00:00 AM","3.4362","16.2667","33.6143","1","0","1","0","0","0"
"744","ROTOR-ASSY-00266","ROTOR-ASSY","MU-015","PORT","18.0","1","11/14/2025 12:00:00 AM","1","10/14/2025 12:00:00 AM","3.4889","16.1334","31.4659","1","0","1","0","0","0"
"745","ROTOR-ASSY-00267","ROTOR-ASSY","MU-015","PORT","18.0","0","5/27/2026 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"747","ROTOR-ASSY-00269","ROTOR-ASSY","MU-015","PORT","18.0","1","10/22/2024 12:00:00 AM","1","10/1/2024 12:00:00 AM","3.4221","12.6833","26.6471","1","0","1","0","0","0"
"748","ROTOR-ASSY-00270","ROTOR-ASSY","MU-015","PORT","18.0","0","5/20/2025 12:00:00 AM","1","5/19/2025 12:00:00 AM","3.5028","1.8167","4.1199","0","0","0","1","0","0"
"749","ROTOR-ASSY-00271","ROTOR-ASSY","MU-015","PORT","18.0","0","12/26/2025 12:00:00 AM","1","12/26/2025 12:00:00 AM","3.4928","0.0000","0.0000","0","0","0","1","0","0"
"750","ROTOR-ASSY-00272","ROTOR-ASSY","MU-015","PORT","18.0","0","7/24/2026 12:00:00 AM","1","6/30/2026 12:00:00 AM","3.6009","17.9499","37.6989","0","0","0","1","0","0"
"788","ROTOR-ASSY-00274","ROTOR-ASSY","MU-016","PORT","18.0","0","11/2/2024 12:00:00 AM","1","10/30/2024 12:00:00 AM","3.4074","3.5166","7.7829","0","0","0","1","0","0"
"789","ROTOR-ASSY-00275","ROTOR-ASSY","MU-016","PORT","18.0","0","6/27/2025 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"790","ROTOR-ASSY-00276","ROTOR-ASSY","MU-016","PORT","18.0","1","12/20/2025 12:00:00 AM","1","12/1/2025 12:00:00 AM","3.6852","19.4333","39.5696","1","1","0","0","0","0"
"791","ROTOR-ASSY-00277","ROTOR-ASSY","MU-016","PORT","18.0","1","5/1/2026 12:00:00 AM","1","4/13/2026 12:00:00 AM","3.6161","17.0001","36.0554","1","0","1","0","0","0"
"792","ROTOR-ASSY-00278","ROTOR-ASSY","MU-016","PORT","18.0","1","8/8/2026 12:00:00 AM","1","7/20/2026 12:00:00 AM","3.5432","13.6667","26.9694","1","0","1","0","0","0"
"794","ROTOR-ASSY-00280","ROTOR-ASSY","MU-016","PORT","18.0","1","9/19/2024 12:00:00 AM","1","8/23/2024 12:00:00 AM","3.9339","14.8500","29.1931","1","0","1","0","0","0"
"795","ROTOR-ASSY-00281","ROTOR-ASSY","MU-016","PORT","18.0","1","11/21/2024 12:00:00 AM","1","11/15/2024 12:00:00 AM","3.4651","7.3833","15.7018","1","0","1","0","0","0"
"796","ROTOR-ASSY-00282","ROTOR-ASSY","MU-016","PORT","18.0","1","4/16/2025 12:00:00 AM","1","4/7/2025 12:00:00 AM","3.5768","13.3500","28.9102","1","0","1","0","0","0"
"797","ROTOR-ASSY-00283","ROTOR-ASSY","MU-016","PORT","18.0","1","9/3/2025 12:00:00 AM","1","8/16/2025 12:00:00 AM","3.5313","13.3167","26.1988","1","0","1","0","0","0"
"798","ROTOR-ASSY-00284","ROTOR-ASSY","MU-016","PORT","18.0","0","3/31/2026 12:00:00 AM","1","3/9/2026 12:00:00 AM","3.4966","22.1166","41.8561","0","0","0","1","0","0"
"800","ROTOR-ASSY-00286","ROTOR-ASSY","MU-016","PORT","18.0","0","11/2/2024 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"801","ROTOR-ASSY-00287","ROTOR-ASSY","MU-016","PORT","18.0","0","6/27/2025 12:00:00 AM","1","5/14/2025 12:00:00 AM","3.5558","26.8500","51.5830","0","0","0","1","0","0"
"802","ROTOR-ASSY-00288","ROTOR-ASSY","MU-016","PORT","18.0","0","2/3/2026 12:00:00 AM","1","1/26/2026 12:00:00 AM","3.4262","9.2000","19.0013","0","0","0","1","0","0"
"803","ROTOR-ASSY-00289","ROTOR-ASSY","MU-016","PORT","18.0","0","8/31/2026 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"805","ROTOR-ASSY-00291","ROTOR-ASSY","MU-016","PORT","18.0","1","7/18/2024 12:00:00 AM","1","7/2/2024 12:00:00 AM","3.4027","12.0833","24.3683","1","0","1","0","0","0"
"806","ROTOR-ASSY-00292","ROTOR-ASSY","MU-016","PORT","18.0","1","11/2/2024 12:00:00 AM","1","10/19/2024 12:00:00 AM","3.5555","12.1666","25.8676","1","0","1","0","0","0"
"807","ROTOR-ASSY-00293","ROTOR-ASSY","MU-016","PORT","18.0","1","5/30/2025 12:00:00 AM","1","5/8/2025 12:00:00 AM","3.8907","18.0834","36.8380","1","1","0","0","0","0"
"808","ROTOR-ASSY-00294","ROTOR-ASSY","MU-016","PORT","18.0","0","1/13/2026 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"809","ROTOR-ASSY-00295","ROTOR-ASSY","MU-016","PORT","18.0","1","6/6/2026 12:00:00 AM","1","5/2/2026 12:00:00 AM","3.4492","20.3500","42.9983","1","1","0","0","0","0"
"834","ROTOR-ASSY-00297","ROTOR-ASSY","MU-017","COASTAL","18.0","0","4/19/2025 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"835","ROTOR-ASSY-00298","ROTOR-ASSY","MU-017","COASTAL","18.0","0","12/18/2025 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"837","ROTOR-ASSY-00300","ROTOR-ASSY","MU-017","COASTAL","18.0","0","4/19/2025 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"838","ROTOR-ASSY-00301","ROTOR-ASSY","MU-017","COASTAL","18.0","0","12/18/2025 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"840","ROTOR-ASSY-00303","ROTOR-ASSY","MU-017","COASTAL","18.0","0","4/19/2025 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"841","ROTOR-ASSY-00304","ROTOR-ASSY","MU-017","COASTAL","18.0","0","12/18/2025 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"843","ROTOR-ASSY-00306","ROTOR-ASSY","MU-017","COASTAL","18.0","0","4/19/2025 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"844","ROTOR-ASSY-00307","ROTOR-ASSY","MU-017","COASTAL","18.0","0","12/18/2025 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"887","ROTOR-ASSY-00309","ROTOR-ASSY","MU-018","HIGHLND","18.0","0","9/6/2024 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"888","ROTOR-ASSY-00310","ROTOR-ASSY","MU-018","HIGHLND","18.0","1","4/18/2025 12:00:00 AM","1","3/3/2025 12:00:00 AM","3.4885","28.3500","59.8314","1","1","0","0","0","0"
"889","ROTOR-ASSY-00311","ROTOR-ASSY","MU-018","HIGHLND","18.0","1","9/11/2025 12:00:00 AM","1","8/8/2025 12:00:00 AM","3.4760","16.0999","33.7275","1","0","1","0","0","0"
"890","ROTOR-ASSY-00312","ROTOR-ASSY","MU-018","HIGHLND","18.0","0","4/28/2026 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"892","ROTOR-ASSY-00314","ROTOR-ASSY","MU-018","HIGHLND","18.0","0","9/6/2024 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"893","ROTOR-ASSY-00315","ROTOR-ASSY","MU-018","HIGHLND","18.0","0","4/30/2025 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"894","ROTOR-ASSY-00316","ROTOR-ASSY","MU-018","HIGHLND","18.0","1","8/21/2025 12:00:00 AM","1","8/4/2025 12:00:00 AM","3.5417","9.4666","19.2414","1","0","1","0","0","0"
"895","ROTOR-ASSY-00317","ROTOR-ASSY","MU-018","HIGHLND","18.0","0","4/13/2026 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"896","ROTOR-ASSY-00318","ROTOR-ASSY","MU-018","HIGHLND","18.0","1","8/22/2026 12:00:00 AM","1","7/31/2026 12:00:00 AM","3.4570","10.9666","22.3942","1","0","1","0","0","0"
"898","ROTOR-ASSY-00320","ROTOR-ASSY","MU-018","HIGHLND","18.0","1","5/13/2024 12:00:00 AM","1","5/1/2024 12:00:00 AM","3.4474","13.9333","30.5982","1","0","1","0","0","0"
"899","ROTOR-ASSY-00321","ROTOR-ASSY","MU-018","HIGHLND","18.0","0","1/14/2025 12:00:00 AM","1","12/27/2024 12:00:00 AM","3.4126","17.4666","38.7764","0","0","0","1","0","0"
"900","ROTOR-ASSY-00322","ROTOR-ASSY","MU-018","HIGHLND","18.0","0","9/11/2025 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"901","ROTOR-ASSY-00323","ROTOR-ASSY","MU-018","HIGHLND","18.0","1","1/2/2026 12:00:00 AM","1","12/13/2025 12:00:00 AM","3.6537","11.8668","24.7570","1","0","1","0","0","0"
"902","ROTOR-ASSY-00324","ROTOR-ASSY","MU-018","HIGHLND","18.0","1","2/13/2026 12:00:00 AM","1","2/13/2026 12:00:00 AM","3.4545","0.0000","0.0000","1","0","1","0","0","0"
"904","ROTOR-ASSY-00326","ROTOR-ASSY","MU-018","HIGHLND","18.0","1","6/20/2024 12:00:00 AM","1","5/17/2024 12:00:00 AM","3.4508","21.3832","45.5161","1","1","0","0","0","0"
"905","ROTOR-ASSY-00327","ROTOR-ASSY","MU-018","HIGHLND","18.0","1","12/5/2024 12:00:00 AM","1","11/6/2024 12:00:00 AM","3.5058","16.3999","37.8358","1","0","1","0","0","0"
"906","ROTOR-ASSY-00328","ROTOR-ASSY","MU-018","HIGHLND","18.0","1","6/21/2025 12:00:00 AM","1","5/20/2025 12:00:00 AM","3.5980","21.1999","48.9190","1","1","0","0","0","0"
"907","ROTOR-ASSY-00329","ROTOR-ASSY","MU-018","HIGHLND","18.0","1","1/17/2026 12:00:00 AM","1","12/13/2025 12:00:00 AM","3.4966","20.9169","45.5908","1","1","0","0","0","0"
"908","ROTOR-ASSY-00330","ROTOR-ASSY","MU-018","HIGHLND","18.0","1","7/23/2026 12:00:00 AM","1","6/27/2026 12:00:00 AM","3.4520","16.0168","34.3081","1","0","1","0","0","0"
"952","ROTOR-ASSY-00332","ROTOR-ASSY","MU-019","PORT","18.0","1","5/22/2024 12:00:00 AM","1","5/8/2024 12:00:00 AM","3.4886","14.4334","25.1311","1","0","1","0","0","0"
"953","ROTOR-ASSY-00333","ROTOR-ASSY","MU-019","PORT","18.0","1","12/7/2024 12:00:00 AM","1","11/8/2024 12:00:00 AM","3.4346","25.4834","54.0947","1","1","0","0","0","0"
"954","ROTOR-ASSY-00334","ROTOR-ASSY","MU-019","PORT","18.0","1","5/28/2025 12:00:00 AM","1","4/30/2025 12:00:00 AM","3.4929","19.4000","39.1066","1","1","0","0","0","0"
"955","ROTOR-ASSY-00335","ROTOR-ASSY","MU-019","PORT","18.0","0","12/20/2025 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"956","ROTOR-ASSY-00336","ROTOR-ASSY","MU-019","PORT","18.0","1","7/10/2026 12:00:00 AM","1","6/1/2026 12:00:00 AM","3.5403","26.9000","53.3644","1","1","0","0","0","0"
"958","ROTOR-ASSY-00338","ROTOR-ASSY","MU-019","PORT","18.0","1","7/1/2024 12:00:00 AM","1","6/7/2024 12:00:00 AM","3.4586","19.8666","39.0848","1","1","0","0","0","0"
"959","ROTOR-ASSY-00339","ROTOR-ASSY","MU-019","PORT","18.0","1","12/27/2024 12:00:00 AM","1","12/4/2024 12:00:00 AM","3.6051","18.6667","39.3347","1","1","0","0","0","0"
"960","ROTOR-ASSY-00340","ROTOR-ASSY","MU-019","PORT","18.0","1","7/11/2025 12:00:00 AM","1","6/4/2025 12:00:00 AM","3.4851","23.2332","44.4204","1","1","0","0","0","0"
"961","ROTOR-ASSY-00341","ROTOR-ASSY","MU-019","PORT","18.0","0","1/27/2026 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"962","ROTOR-ASSY-00342","ROTOR-ASSY","MU-019","PORT","18.0","0","9/12/2026 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"964","ROTOR-ASSY-00344","ROTOR-ASSY","MU-019","PORT","18.0","0","8/12/2024 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"965","ROTOR-ASSY-00345","ROTOR-ASSY","MU-019","PORT","18.0","1","12/14/2024 12:00:00 AM","1","11/29/2024 12:00:00 AM","3.5474","14.2167","30.6665","1","0","1","0","0","0"
"966","ROTOR-ASSY-00346","ROTOR-ASSY","MU-019","PORT","18.0","0","7/30/2025 12:00:00 AM","1","6/16/2025 12:00:00 AM","3.4495","24.3499","44.8137","0","0","0","1","0","0"
"967","ROTOR-ASSY-00347","ROTOR-ASSY","MU-019","PORT","18.0","0","2/10/2026 12:00:00 AM","1","1/12/2026 12:00:00 AM","3.4245","22.0000","48.1388","0","0","0","1","0","0"
"968","ROTOR-ASSY-00348","ROTOR-ASSY","MU-019","PORT","18.0","0","9/26/2026 12:00:00 AM","1","8/17/2026 12:00:00 AM","3.4714","27.9000","47.7746","0","0","0","1","0","0"
"970","ROTOR-ASSY-00350","ROTOR-ASSY","MU-019","PORT","18.0","0","8/12/2024 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"972","ROTOR-ASSY-00352","ROTOR-ASSY","MU-019","PORT","18.0","1","11/4/2025 12:00:00 AM","1","9/25/2025 12:00:00 AM","3.4384","23.6500","48.6824","1","1","0","0","0","0"
"973","ROTOR-ASSY-00353","ROTOR-ASSY","MU-019","PORT","18.0","0","5/23/2026 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"1010","ROTOR-ASSY-00355","ROTOR-ASSY","MU-020","HIGHLND","18.0","1","10/19/2024 12:00:00 AM","1","9/10/2024 12:00:00 AM","3.4739","19.0501","47.2438","1","1","0","0","0","0"
"1011","ROTOR-ASSY-00356","ROTOR-ASSY","MU-020","HIGHLND","18.0","0","7/9/2025 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"1012","ROTOR-ASSY-00357","ROTOR-ASSY","MU-020","HIGHLND","18.0","1","10/31/2025 12:00:00 AM","1","10/15/2025 12:00:00 AM","3.5118","15.1167","30.2477","1","0","1","0","0","0"
"1013","ROTOR-ASSY-00358","ROTOR-ASSY","MU-020","HIGHLND","18.0","0","7/3/2026 12:00:00 AM","1","6/9/2026 12:00:00 AM","3.4119","16.2668","36.1905","0","0","0","1","0","0"
"1015","ROTOR-ASSY-00360","ROTOR-ASSY","MU-020","HIGHLND","18.0","1","11/23/2024 12:00:00 AM","1","10/19/2024 12:00:00 AM","3.5442","24.4166","52.2902","1","1","0","0","0","0"
"1016","ROTOR-ASSY-00361","ROTOR-ASSY","MU-020","HIGHLND","18.0","0","8/9/2025 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"1017","ROTOR-ASSY-00362","ROTOR-ASSY","MU-020","HIGHLND","18.0","0","3/21/2026 12:00:00 AM","1","2/23/2026 12:00:00 AM","3.4418","18.7000","40.2299","0","0","0","1","0","0"
"1019","ROTOR-ASSY-00364","ROTOR-ASSY","MU-020","HIGHLND","18.0","0","12/20/2024 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"1020","ROTOR-ASSY-00365","ROTOR-ASSY","MU-020","HIGHLND","18.0","0","8/26/2025 12:00:00 AM","1","8/14/2025 12:00:00 AM","3.6040","12.4167","23.9787","0","0","0","1","0","0"
"1021","ROTOR-ASSY-00366","ROTOR-ASSY","MU-020","HIGHLND","18.0","1","11/15/2025 12:00:00 AM","1","10/29/2025 12:00:00 AM","3.5598","6.6333","12.7274","1","0","1","0","0","0"
"1022","ROTOR-ASSY-00367","ROTOR-ASSY","MU-020","HIGHLND","18.0","1","6/6/2026 12:00:00 AM","1","5/1/2026 12:00:00 AM","3.4194","23.1500","45.0675","1","1","0","0","0","0"
"1024","ROTOR-ASSY-00369","ROTOR-ASSY","MU-020","HIGHLND","18.0","0","12/20/2024 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"1025","ROTOR-ASSY-00370","ROTOR-ASSY","MU-020","HIGHLND","18.0","1","8/20/2025 12:00:00 AM","1","7/19/2025 12:00:00 AM","3.5536","27.6835","56.5911","1","1","0","0","0","0"
"1026","ROTOR-ASSY-00371","ROTOR-ASSY","MU-020","HIGHLND","18.0","0","4/8/2026 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"1027","ROTOR-ASSY-00372","ROTOR-ASSY","MU-020","HIGHLND","18.0","1","8/27/2026 12:00:00 AM","1","8/3/2026 12:00:00 AM","3.4980","12.4333","29.3379","1","0","1","0","0","0"
"1053","ROTOR-ASSY-00374","ROTOR-ASSY","MU-021","ACADEMY","18.0","0","2/27/2025 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"1054","ROTOR-ASSY-00375","ROTOR-ASSY","MU-021","ACADEMY","18.0","0","3/11/2026 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"1056","ROTOR-ASSY-00377","ROTOR-ASSY","MU-021","ACADEMY","18.0","0","2/27/2025 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"1057","ROTOR-ASSY-00378","ROTOR-ASSY","MU-021","ACADEMY","18.0","1","5/31/2025 12:00:00 AM","1","5/22/2025 12:00:00 AM","3.4882","5.6666","10.4983","1","0","1","0","0","0"
"1058","ROTOR-ASSY-00379","ROTOR-ASSY","MU-021","ACADEMY","18.0","1","4/27/2026 12:00:00 AM","1","2/28/2026 12:00:00 AM","3.6447","22.8833","41.9278","1","1","0","0","0","0"
"1060","ROTOR-ASSY-00381","ROTOR-ASSY","MU-021","ACADEMY","18.0","1","1/17/2025 12:00:00 AM","1","11/5/2024 12:00:00 AM","3.4516","26.0166","50.8894","1","1","0","0","0","0"
"1061","ROTOR-ASSY-00382","ROTOR-ASSY","MU-021","ACADEMY","18.0","0","2/10/2026 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"1063","ROTOR-ASSY-00384","ROTOR-ASSY","MU-021","ACADEMY","18.0","0","2/27/2025 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"1064","ROTOR-ASSY-00385","ROTOR-ASSY","MU-021","ACADEMY","18.0","0","3/11/2026 12:00:00 AM","1","1/6/2026 12:00:00 AM","3.4302","23.1331","43.5945","0","0","0","1","0","0"
"1096","ROTOR-ASSY-00387","ROTOR-ASSY","MU-022","COASTAL","18.0","0","11/13/2024 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"1097","ROTOR-ASSY-00388","ROTOR-ASSY","MU-022","COASTAL","18.0","1","5/31/2025 12:00:00 AM","1","4/28/2025 12:00:00 AM","3.4503","21.2999","26.9585","1","1","0","0","0","0"
"1098","ROTOR-ASSY-00389","ROTOR-ASSY","MU-022","COASTAL","18.0","0","1/27/2026 12:00:00 AM","0","","","","","0","0","0","0","0","1"
