"InstallKey","ComponentSerial","ComponentCode","ComponentName","Criticality","LeadTimeFlightHours","TailNumber","ModelCode","BaseCode","BaseName","PositionNo","InstalledDate","Sorties","Landings","FlightHours","StressHours","IntervalFlightHours","IntervalStressHours","PctOfHourInterval","PctOfStressInterval","IsOverdueByHours","IsOverdueByStress","IsHiddenOverdue","StressPerFlightHour","RemainingStressHours","RemainingFlightHours","ProjectedFlightHoursToStressLimit","LastSortieDate"
"493","ROTOR-ASSY-00174","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-010","MRD-12H","COASTAL","Coastal Survey Base","1","7/7/2026 12:00:00 AM","36","60","57.5501","61.4196","150.0","150.0","38.37","40.95","0","0","0","1.0768","88.5804","92.4499","82.26","9/30/2026 12:00:00 AM"
"497","ROTOR-ASSY-00178","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-010","MRD-12H","COASTAL","Coastal Survey Base","2","7/7/2026 12:00:00 AM","36","60","57.5501","61.4196","150.0","150.0","38.37","40.95","0","0","0","1.0768","88.5804","92.4499","82.26","9/30/2026 12:00:00 AM"
"1314","ROTOR-ASSY-00472","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-026","MRD-8X","ACADEMY","Training Academy","2","7/1/2026 12:00:00 AM","32","275","31.1503","61.0728","150.0","150.0","20.77","40.72","0","0","0","1.9301","88.9272","118.8497","46.07","9/28/2026 12:00:00 AM"
"1422","GIMBAL-00073","GIMBAL","Payload gimbal","MissionCritical","24.0","MU-029","MRD-12H","COASTAL","Coastal Survey Base","1","4/15/2026 12:00:00 AM","68","143","101.3666","121.0620","300.0","300.0","33.79","40.35","0","0","0","1.1733","178.9380","198.6334","152.51","9/30/2026 12:00:00 AM"
"560","AIRDATA-00024","AIRDATA","Air data and pitot module","MissionCritical","6.0","MU-012","MRD-8X","COASTAL","Coastal Survey Base","1","2/21/2026 12:00:00 AM","88","185","134.0997","159.1368","400.0","400.0","33.52","39.78","0","0","0","1.0819","240.8632","265.9003","222.63","9/30/2026 12:00:00 AM"
"872","MOTOR-ESC-00235","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-018","MRD-12H","HIGHLND","Highland Operations","1","7/31/2026 12:00:00 AM","22","42","35.0333","77.4563","200.0","200.0","17.52","38.73","0","0","0","2.1969","122.5437","164.9667","55.78","9/30/2026 12:00:00 AM"
"225","MOTOR-ESC-00056","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-005","MRD-8X","PORT","Port Logistics Hub","1","7/20/2026 12:00:00 AM","26","62","41.7332","77.2695","200.0","200.0","20.87","38.63","0","0","0","1.9127","122.7305","158.2668","64.17","9/29/2026 12:00:00 AM"
"1425","LANDGEAR-00090","LANDGEAR","Landing gear assembly","Degraded","4.0","MU-029","MRD-12H","COASTAL","Coastal Survey Base","1","5/19/2026 12:00:00 AM","54","113","78.8501","96.4395","250.0","250.0","31.54","38.58","0","0","0","1.1733","153.5605","171.1499","130.88","9/30/2026 12:00:00 AM"
"1138","MOTOR-ESC-00312","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-023","MRD-6L","COASTAL","Coastal Survey Base","2","6/11/2026 12:00:00 AM","42","93","60.7498","76.9121","200.0","200.0","30.37","38.46","0","0","0","1.2827","123.0879","139.2502","95.96","9/29/2026 12:00:00 AM"
"920","BATT-PACK-00201","BATT-PACK","Main battery pack","FlightCritical","8.0","MU-019","MRD-8X","PORT","Port Logistics Hub","1","8/21/2026 12:00:00 AM","16","41","26.2333","44.9234","120.0","120.0","21.86","37.44","0","0","0","1.8879","75.0766","93.7667","39.77","9/28/2026 12:00:00 AM"
"897","ROTOR-ASSY-00319","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-018","MRD-12H","HIGHLND","Highland Operations","2","8/22/2026 12:00:00 AM","15","25","24.0667","55.0621","150.0","150.0","16.04","36.71","0","0","0","2.1969","94.9379","125.9333","43.21","9/30/2026 12:00:00 AM"
"454","ROTOR-ASSY-00165","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-009","MRD-8X","COASTAL","Coastal Survey Base","3","7/21/2026 12:00:00 AM","28","51","46.7001","54.5517","150.0","150.0","31.13","36.37","0","0","0","1.1930","95.4483","103.2999","80.01","9/25/2026 12:00:00 AM"
"411","BATT-PACK-00089","BATT-PACK","Main battery pack","FlightCritical","8.0","MU-009","MRD-8X","COASTAL","Coastal Survey Base","1","7/27/2026 12:00:00 AM","23","36","38.2000","42.8892","120.0","120.0","31.83","35.74","0","0","0","1.1930","77.1108","81.8000","64.64","9/25/2026 12:00:00 AM"
"417","BATT-PACK-00095","BATT-PACK","Main battery pack","FlightCritical","8.0","MU-009","MRD-8X","COASTAL","Coastal Survey Base","2","7/27/2026 12:00:00 AM","23","36","38.2000","42.8892","120.0","120.0","31.83","35.74","0","0","0","1.1930","77.1108","81.8000","64.64","9/25/2026 12:00:00 AM"
"524","LANDGEAR-00034","LANDGEAR","Landing gear assembly","Degraded","4.0","MU-011","MRD-12H","HIGHLND","Highland Operations","1","7/28/2026 12:00:00 AM","26","46","40.8998","87.9500","250.0","250.0","16.36","35.18","0","0","0","2.1761","162.0500","209.1002","74.47","9/29/2026 12:00:00 AM"
"693","ROTOR-ASSY-00252","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-014","MRD-6L","PORT","Port Logistics Hub","4","8/17/2026 12:00:00 AM","18","43","29.2000","50.9268","150.0","150.0","19.47","33.95","0","0","0","1.8671","99.0732","120.8000","53.06","9/30/2026 12:00:00 AM"
"238","MOTOR-ESC-00069","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-005","MRD-8X","PORT","Port Logistics Hub","4","7/24/2026 12:00:00 AM","24","59","37.4666","67.7097","200.0","200.0","18.73","33.85","0","0","0","1.9127","132.2903","162.5334","69.16","9/29/2026 12:00:00 AM"
"1409","AIRDATA-00058","AIRDATA","Air data and pitot module","MissionCritical","6.0","MU-029","MRD-12H","COASTAL","Coastal Survey Base","1","3/28/2026 12:00:00 AM","76","157","111.7332","132.1469","400.0","400.0","27.93","33.04","0","0","0","1.1733","267.8531","288.2668","228.29","9/30/2026 12:00:00 AM"
"529","MOTOR-ESC-00144","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-011","MRD-12H","HIGHLND","Highland Operations","1","8/10/2026 12:00:00 AM","20","32","31.4998","65.7081","200.0","200.0","15.75","32.85","0","0","0","2.1761","134.2919","168.5002","61.71","9/29/2026 12:00:00 AM"
"1317","ROTOR-ASSY-00475","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-026","MRD-8X","ACADEMY","Training Academy","3","7/16/2026 12:00:00 AM","26","218","25.2336","48.8248","150.0","150.0","16.82","32.55","0","0","0","1.9301","101.1752","124.7664","52.42","9/28/2026 12:00:00 AM"
"369","MOTOR-ESC-00097","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-008","MRD-12H","HIGHLND","Highland Operations","1","8/19/2026 12:00:00 AM","16","33","27.2166","64.8055","200.0","200.0","13.61","32.40","0","0","0","2.3105","135.1945","172.7834","58.51","9/28/2026 12:00:00 AM"
"1247","MOTOR-ESC-00339","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-025","MRD-8X","HIGHLND","Highland Operations","1","7/31/2026 12:00:00 AM","16","26","27.8333","63.1996","200.0","200.0","13.92","31.60","0","0","0","2.1718","136.8004","172.1667","62.99","9/26/2026 12:00:00 AM"
"1028","ROTOR-ASSY-00373","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-020","MRD-8X","HIGHLND","Highland Operations","4","8/27/2026 12:00:00 AM","13","19","21.5666","46.8772","150.0","150.0","14.38","31.25","0","0","0","2.2582","103.1228","128.4334","45.67","9/25/2026 12:00:00 AM"
"1526","MOTOR-ESC-00420","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-031","MRD-8X","COASTAL","Coastal Survey Base","2","7/15/2026 12:00:00 AM","36","66","54.5832","61.8175","200.0","200.0","27.29","30.91","0","0","0","1.1562","138.1825","145.4168","119.51","9/28/2026 12:00:00 AM"
"1532","MOTOR-ESC-00426","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-031","MRD-8X","COASTAL","Coastal Survey Base","4","7/15/2026 12:00:00 AM","36","66","54.5832","61.8175","200.0","200.0","27.29","30.91","0","0","0","1.1562","138.1825","145.4168","119.51","9/28/2026 12:00:00 AM"
"39","ROTOR-ASSY-00005","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-001","MRD-8X","PORT","Port Logistics Hub","1","9/3/2026 12:00:00 AM","13","28","22.4334","46.2406","150.0","150.0","14.96","30.83","0","0","0","2.0638","103.7594","127.5666","50.28","9/29/2026 12:00:00 AM"
"1037","BATT-PACK-00226","BATT-PACK","Main battery pack","FlightCritical","8.0","MU-021","MRD-8X","ACADEMY","Training Academy","2","8/18/2026 12:00:00 AM","19","171","17.6501","36.4099","120.0","120.0","14.71","30.34","0","0","0","1.9149","83.5901","102.3499","43.65","9/28/2026 12:00:00 AM"
"377","MOTOR-ESC-00105","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-008","MRD-12H","HIGHLND","Highland Operations","3","8/21/2026 12:00:00 AM","15","31","25.4166","60.2309","200.0","200.0","12.71","30.12","0","0","0","2.3105","139.7691","174.5834","60.49","9/28/2026 12:00:00 AM"
"461","AIRDATA-00019","AIRDATA","Air data and pitot module","MissionCritical","6.0","MU-010","MRD-12H","COASTAL","Coastal Survey Base","1","4/16/2026 12:00:00 AM","66","123","108.6001","117.7490","400.0","400.0","27.15","29.44","0","0","0","1.0768","282.2510","291.3999","262.12","9/30/2026 12:00:00 AM"
"1272","ROTOR-ASSY-00453","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-025","MRD-8X","HIGHLND","Highland Operations","2","8/29/2026 12:00:00 AM","11","20","18.2333","42.9084","150.0","150.0","12.16","28.61","0","0","0","2.1718","107.0916","131.7667","49.31","9/26/2026 12:00:00 AM"
"533","MOTOR-ESC-00148","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-011","MRD-12H","HIGHLND","Highland Operations","2","8/20/2026 12:00:00 AM","17","28","26.7165","56.8668","200.0","200.0","13.36","28.43","0","0","0","2.1761","143.1332","173.2835","65.78","9/29/2026 12:00:00 AM"
"172","LANDGEAR-00013","LANDGEAR","Landing gear assembly","Degraded","4.0","MU-004","MRD-12H","COASTAL","Coastal Survey Base","1","6/27/2026 12:00:00 AM","42","80","62.7498","69.9767","250.0","250.0","25.10","27.99","0","0","0","1.1001","180.0233","187.2502","163.64","9/30/2026 12:00:00 AM"
"444","ROTOR-ASSY-00155","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-009","MRD-8X","COASTAL","Coastal Survey Base","1","7/28/2026 12:00:00 AM","22","34","37.2167","41.8659","150.0","150.0","24.81","27.91","0","0","0","1.1930","108.1341","112.7833","90.64","9/25/2026 12:00:00 AM"
"449","ROTOR-ASSY-00160","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-009","MRD-8X","COASTAL","Coastal Survey Base","2","7/28/2026 12:00:00 AM","22","34","37.2167","41.8659","150.0","150.0","24.81","27.91","0","0","0","1.1930","108.1341","112.7833","90.64","9/25/2026 12:00:00 AM"
"1414","BATT-PACK-00303","BATT-PACK","Main battery pack","FlightCritical","8.0","MU-029","MRD-12H","COASTAL","Coastal Survey Base","1","8/14/2026 12:00:00 AM","21","40","30.1333","33.4742","120.0","120.0","25.11","27.90","0","0","0","1.1733","86.5258","89.8667","73.75","9/30/2026 12:00:00 AM"
"1419","BATT-PACK-00308","BATT-PACK","Main battery pack","FlightCritical","8.0","MU-029","MRD-12H","COASTAL","Coastal Survey Base","2","8/14/2026 12:00:00 AM","21","40","30.1333","33.4742","120.0","120.0","25.11","27.90","0","0","0","1.1733","86.5258","89.8667","73.75","9/30/2026 12:00:00 AM"
"34","MOTOR-ESC-00014","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-001","MRD-8X","PORT","Port Logistics Hub","4","8/26/2026 12:00:00 AM","15","32","26.5001","55.5811","200.0","200.0","13.25","27.79","0","0","0","2.0638","144.4189","173.4999","69.98","9/29/2026 12:00:00 AM"
"793","ROTOR-ASSY-00279","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-016","MRD-6L","PORT","Port Logistics Hub","1","8/8/2026 12:00:00 AM","13","37","22.1501","40.1403","150.0","150.0","14.77","26.76","0","0","0","1.9188","109.8597","127.8499","57.25","9/30/2026 12:00:00 AM"
"1355","MOTOR-ESC-00378","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-027","MRD-8X","HIGHLND","Highland Operations","4","9/1/2026 12:00:00 AM","17","27","25.9333","52.8591","200.0","200.0","12.97","26.43","0","0","0","1.9080","147.1409","174.0667","77.12","9/30/2026 12:00:00 AM"
"279","LANDGEAR-00019","LANDGEAR","Landing gear assembly","Degraded","4.0","MU-006","MRD-8X","COASTAL","Coastal Survey Base","1","6/30/2026 12:00:00 AM","36","60","55.9003","61.7515","250.0","250.0","22.36","24.70","0","0","0","1.0800","188.2485","194.0997","174.30","9/30/2026 12:00:00 AM"
"382","MOTOR-ESC-00110","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-008","MRD-12H","HIGHLND","Highland Operations","4","8/27/2026 12:00:00 AM","12","22","20.3833","48.9030","200.0","200.0","10.19","24.45","0","0","0","2.3105","151.0970","179.6167","65.40","9/28/2026 12:00:00 AM"
"1112","ROTOR-ASSY-00403","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-022","MRD-6L","COASTAL","Coastal Survey Base","4","8/10/2026 12:00:00 AM","21","51","28.7335","36.4643","150.0","150.0","19.16","24.31","0","0","0","1.2703","113.5357","121.2665","89.38","9/30/2026 12:00:00 AM"
"993","LANDGEAR-00063","LANDGEAR","Landing gear assembly","Degraded","4.0","MU-020","MRD-8X","HIGHLND","Highland Operations","1","8/14/2026 12:00:00 AM","18","29","27.6833","60.7308","250.0","250.0","11.07","24.29","0","0","0","2.2582","189.2692","222.3167","83.81","9/25/2026 12:00:00 AM"
"1260","MOTOR-ESC-00352","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-025","MRD-8X","HIGHLND","Highland Operations","4","8/26/2026 12:00:00 AM","12","21","20.0333","47.4720","200.0","200.0","10.02","23.74","0","0","0","2.1718","152.5280","179.9667","70.23","9/26/2026 12:00:00 AM"
"466","BATT-PACK-00100","BATT-PACK","Main battery pack","FlightCritical","8.0","MU-010","MRD-12H","COASTAL","Coastal Survey Base","1","8/20/2026 12:00:00 AM","17","26","26.6835","27.7901","120.0","120.0","22.24","23.16","0","0","0","1.0768","92.2099","93.3165","85.63","9/30/2026 12:00:00 AM"
"311","ROTOR-ASSY-00117","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-006","MRD-8X","COASTAL","Coastal Survey Base","4","8/17/2026 12:00:00 AM","20","36","31.0669","34.4984","150.0","150.0","20.71","23.00","0","0","0","1.0800","115.5016","118.9331","106.95","9/30/2026 12:00:00 AM"
"735","ROTOR-ASSY-00257","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-015","MRD-12H","PORT","Port Logistics Hub","1","9/7/2026 12:00:00 AM","11","22","17.2668","33.9072","150.0","150.0","11.51","22.60","0","0","0","1.9216","116.0928","132.7332","60.41","9/29/2026 12:00:00 AM"
"251","ROTOR-ASSY-00088","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-005","MRD-8X","PORT","Port Logistics Hub","2","9/3/2026 12:00:00 AM","11","30","18.0334","32.8222","150.0","150.0","12.02","21.88","0","0","0","1.9127","117.1778","131.9666","61.26","9/29/2026 12:00:00 AM"
"435","MOTOR-ESC-00122","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-009","MRD-8X","COASTAL","Coastal Survey Base","3","7/27/2026 12:00:00 AM","23","36","38.2000","42.8892","200.0","200.0","19.10","21.44","0","0","0","1.1930","157.1108","161.8000","131.69","9/25/2026 12:00:00 AM"
"439","MOTOR-ESC-00126","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-009","MRD-8X","COASTAL","Coastal Survey Base","4","7/27/2026 12:00:00 AM","23","36","38.2000","42.8892","200.0","200.0","19.10","21.44","0","0","0","1.1930","157.1108","161.8000","131.69","9/25/2026 12:00:00 AM"
"1339","LANDGEAR-00085","LANDGEAR","Landing gear assembly","Degraded","4.0","MU-027","MRD-8X","HIGHLND","Highland Operations","1","9/1/2026 12:00:00 AM","17","27","25.9333","52.8591","250.0","250.0","10.37","21.14","0","0","0","1.9080","197.1409","224.0667","103.32","9/30/2026 12:00:00 AM"
"283","MOTOR-ESC-00073","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-006","MRD-8X","COASTAL","Coastal Survey Base","1","8/6/2026 12:00:00 AM","25","45","38.4002","42.0117","200.0","200.0","19.20","21.01","0","0","0","1.0800","157.9883","161.5998","146.29","9/30/2026 12:00:00 AM"
"804","ROTOR-ASSY-00290","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-016","MRD-6L","PORT","Port Logistics Hub","3","8/31/2026 12:00:00 AM","10","27","17.8001","30.9649","150.0","150.0","11.87","20.64","0","0","0","1.9188","119.0351","132.1999","62.04","9/30/2026 12:00:00 AM"
"1350","MOTOR-ESC-00373","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-027","MRD-8X","HIGHLND","Highland Operations","3","9/7/2026 12:00:00 AM","12","20","17.4500","38.1363","200.0","200.0","8.73","19.07","0","0","0","1.9080","161.8637","182.5500","84.83","9/30/2026 12:00:00 AM"
"1463","BATT-PACK-00313","BATT-PACK","Main battery pack","FlightCritical","8.0","MU-030","MRD-8X","PORT","Port Logistics Hub","1","9/14/2026 12:00:00 AM","8","26","13.0000","22.3520","120.0","120.0","10.83","18.63","0","0","0","1.9627","97.6480","107.0000","49.75","9/30/2026 12:00:00 AM"
"1468","BATT-PACK-00318","BATT-PACK","Main battery pack","FlightCritical","8.0","MU-030","MRD-8X","PORT","Port Logistics Hub","2","9/14/2026 12:00:00 AM","8","26","13.0000","22.3520","120.0","120.0","10.83","18.63","0","0","0","1.9627","97.6480","107.0000","49.75","9/30/2026 12:00:00 AM"
"1153","ROTOR-ASSY-00412","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-023","MRD-6L","COASTAL","Coastal Survey Base","2","8/26/2026 12:00:00 AM","13","24","22.3666","26.9221","150.0","150.0","14.91","17.95","0","0","0","1.2827","123.0779","127.6334","95.95","9/29/2026 12:00:00 AM"
"913","AIRDATA-00039","AIRDATA","Air data and pitot module","MissionCritical","6.0","MU-019","MRD-8X","PORT","Port Logistics Hub","1","7/30/2026 12:00:00 AM","24","64","39.3499","71.5780","400.0","400.0","9.84","17.89","0","0","0","1.8879","328.4220","360.6501","173.96","9/28/2026 12:00:00 AM"
"855","BATT-PACK-00188","BATT-PACK","Main battery pack","FlightCritical","8.0","MU-018","MRD-12H","HIGHLND","Highland Operations","1","9/11/2026 12:00:00 AM","6","11","9.1333","20.0333","120.0","120.0","7.61","16.69","0","0","0","2.1969","99.9667","110.8667","45.50","9/30/2026 12:00:00 AM"
"963","ROTOR-ASSY-00343","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-019","MRD-8X","PORT","Port Logistics Hub","2","9/12/2026 12:00:00 AM","8","15","14.0500","25.0203","150.0","150.0","9.37","16.68","0","0","0","1.8879","124.9797","135.9500","66.20","9/28/2026 12:00:00 AM"
"244","ROTOR-ASSY-00081","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-005","MRD-8X","PORT","Port Logistics Hub","1","9/8/2026 12:00:00 AM","8","22","13.1167","24.5954","150.0","150.0","8.74","16.40","0","0","0","1.9127","125.4046","136.8833","65.56","9/29/2026 12:00:00 AM"
"1295","GIMBAL-00066","GIMBAL","Payload gimbal","MissionCritical","24.0","MU-026","MRD-8X","ACADEMY","Training Academy","1","7/16/2026 12:00:00 AM","26","218","25.2336","48.8248","300.0","300.0","8.41","16.27","0","0","0","1.9301","251.1752","274.7664","130.14","9/28/2026 12:00:00 AM"
"989","GIMBAL-00052","GIMBAL","Payload gimbal","MissionCritical","24.0","MU-020","MRD-8X","HIGHLND","Highland Operations","1","8/24/2026 12:00:00 AM","14","21","22.7833","48.1339","300.0","300.0","7.59","16.04","0","0","0","2.2582","251.8661","277.2167","111.53","9/25/2026 12:00:00 AM"
"779","MOTOR-ESC-00214","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-016","MRD-6L","PORT","Port Logistics Hub","2","8/24/2026 12:00:00 AM","11","30","18.3501","31.8801","200.0","200.0","9.18","15.94","0","0","0","1.9188","168.1199","181.6499","87.62","9/30/2026 12:00:00 AM"
"1407","ROTOR-ASSY-00511","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-028","MRD-8X","ACADEMY","Training Academy","4","8/24/2026 12:00:00 AM","14","84","13.9333","23.3196","150.0","150.0","9.29","15.55","0","0","0","1.7297","126.6804","136.0667","73.24","9/26/2026 12:00:00 AM"
"1398","ROTOR-ASSY-00502","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-028","MRD-8X","ACADEMY","Training Academy","1","8/24/2026 12:00:00 AM","14","84","13.9333","23.3196","150.0","150.0","9.29","15.55","0","0","0","1.7297","126.6804","136.0667","73.24","9/26/2026 12:00:00 AM"
"1505","AIRDATA-00062","AIRDATA","Air data and pitot module","MissionCritical","6.0","MU-031","MRD-8X","COASTAL","Coastal Survey Base","1","7/15/2026 12:00:00 AM","36","66","54.5832","61.8175","400.0","400.0","13.65","15.45","0","0","0","1.1562","338.1825","345.4168","292.49","9/28/2026 12:00:00 AM"
"1278","ROTOR-ASSY-00459","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-025","MRD-8X","HIGHLND","Highland Operations","3","9/5/2026 12:00:00 AM","7","16","10.3000","23.0900","150.0","150.0","6.87","15.39","0","0","0","2.1718","126.9100","139.7000","58.44","9/26/2026 12:00:00 AM"
"1544","ROTOR-ASSY-00557","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-031","MRD-8X","COASTAL","Coastal Survey Base","3","8/28/2026 12:00:00 AM","13","31","19.7333","22.7705","150.0","150.0","13.16","15.18","0","0","0","1.1562","127.2295","130.2667","110.04","9/28/2026 12:00:00 AM"
"741","ROTOR-ASSY-00263","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-015","MRD-12H","PORT","Port Logistics Hub","2","9/11/2026 12:00:00 AM","8","17","11.5335","22.0545","150.0","150.0","7.69","14.70","0","0","0","1.9216","127.9455","138.4665","66.58","9/29/2026 12:00:00 AM"
"420","GIMBAL-00024","GIMBAL","Payload gimbal","MissionCritical","24.0","MU-009","MRD-8X","COASTAL","Coastal Survey Base","1","7/27/2026 12:00:00 AM","23","36","38.2000","42.8892","300.0","300.0","12.73","14.30","0","0","0","1.1930","257.1108","261.8000","215.52","9/25/2026 12:00:00 AM"
"202","ROTOR-ASSY-00075","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-004","MRD-12H","COASTAL","Coastal Survey Base","4","9/3/2026 12:00:00 AM","11","17","18.7500","21.3067","150.0","150.0","12.50","14.20","0","0","0","1.1001","128.6933","131.2500","116.98","9/30/2026 12:00:00 AM"
"1321","ROTOR-ASSY-00479","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-026","MRD-8X","ACADEMY","Training Academy","4","8/29/2026 12:00:00 AM","11","93","10.5834","20.6678","150.0","150.0","7.06","13.78","0","0","0","1.9301","129.3322","139.4166","67.01","9/28/2026 12:00:00 AM"
"575","LANDGEAR-00037","LANDGEAR","Landing gear assembly","Degraded","4.0","MU-012","MRD-8X","COASTAL","Coastal Survey Base","1","8/25/2026 12:00:00 AM","20","38","31.2163","32.9937","250.0","250.0","12.49","13.20","0","0","0","1.0819","217.0063","218.7837","200.58","9/30/2026 12:00:00 AM"
"1242","LANDGEAR-00080","LANDGEAR","Landing gear assembly","Degraded","4.0","MU-025","MRD-8X","HIGHLND","Highland Operations","1","9/1/2026 12:00:00 AM","9","18","13.6500","31.4864","250.0","250.0","5.46","12.59","0","0","0","2.1718","218.5136","236.3500","100.61","9/26/2026 12:00:00 AM"
"1456","ROTOR-ASSY-00528","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-029","MRD-12H","COASTAL","Coastal Survey Base","4","8/31/2026 12:00:00 AM","12","21","16.9166","18.2218","150.0","150.0","11.28","12.15","0","0","0","1.1733","131.7782","133.0834","112.31","9/30/2026 12:00:00 AM"
"1300","MOTOR-ESC-00355","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-026","MRD-8X","ACADEMY","Training Academy","1","8/26/2026 12:00:00 AM","13","110","12.1501","24.1125","200.0","200.0","6.08","12.06","0","0","0","1.9301","175.8875","187.8499","91.13","9/28/2026 12:00:00 AM"
"768","GIMBAL-00041","GIMBAL","Payload gimbal","MissionCritical","24.0","MU-016","MRD-6L","PORT","Port Logistics Hub","1","8/15/2026 12:00:00 AM","12","35","20.1334","35.5956","300.0","300.0","6.71","11.87","0","0","0","1.9188","264.4044","279.8666","137.80","9/30/2026 12:00:00 AM"
"1005","MOTOR-ESC-00278","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-020","MRD-8X","HIGHLND","Highland Operations","3","9/11/2026 12:00:00 AM","7","12","11.2167","23.7421","200.0","200.0","5.61","11.87","0","0","0","2.2582","176.2579","188.7833","78.05","9/25/2026 12:00:00 AM"
"1170","BATT-PACK-00254","BATT-PACK","Main battery pack","FlightCritical","8.0","MU-024","MRD-8X","COASTAL","Coastal Survey Base","1","9/3/2026 12:00:00 AM","8","12","12.1000","12.3400","120.0","120.0","10.08","10.28","0","0","0","1.0798","107.6600","107.9000","99.70","9/30/2026 12:00:00 AM"
"54","ROTOR-ASSY-00020","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-001","MRD-8X","PORT","Port Logistics Hub","4","9/23/2026 12:00:00 AM","4","7","7.7500","14.9160","150.0","150.0","5.17","9.94","0","0","0","2.0638","135.0840","142.2500","65.45","9/29/2026 12:00:00 AM"
"1523","MOTOR-ESC-00417","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-031","MRD-8X","COASTAL","Coastal Survey Base","1","9/1/2026 12:00:00 AM","11","29","16.5000","19.4972","200.0","200.0","8.25","9.75","0","0","0","1.1562","180.5028","183.5000","156.12","9/28/2026 12:00:00 AM"
"298","ROTOR-ASSY-00104","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-006","MRD-8X","COASTAL","Coastal Survey Base","1","9/8/2026 12:00:00 AM","8","11","12.3167","12.5367","150.0","150.0","8.21","8.36","0","0","0","1.0800","137.4633","137.6833","127.28","9/30/2026 12:00:00 AM"
"1436","MOTOR-ESC-00397","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-029","MRD-12H","COASTAL","Coastal Survey Base","3","9/5/2026 12:00:00 AM","10","17","14.7999","15.5737","200.0","200.0","7.40","7.79","0","0","0","1.1733","184.4263","185.2001","157.19","9/30/2026 12:00:00 AM"
